time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,1.97625832257,-4.23883632052,21.0646499951,5.89360723628,6.21561678526,0.0,1.51076010697,-4.92792538729,4.71362833749,-0.21911127398,-0.0506870984374,0.0,440.78454949505857,441.67989467052075,441.9779059214189,439.93570988753606
3.4200000000000026,2.06786108093,-4.54043366404,21.3433039442,5.88035692272,6.21259661817,0.0,1.54288335022,-5.12637260098,4.57441824238,-0.224531115951,-0.0496434843068,0.0,411.0058521111862,411.09653587379927,411.44650151191246,410.9135652173153
3.4800000000000026,2.16175678321,-4.85593324517,21.6176667007,5.8666457026,6.20953912102,0.0,1.58719473661,-5.3912957739,4.56963032664,-0.237991041404,-0.0537257874801,0.0,459.06972917900566,458.7440488115656,460.7033103229045,459.5873534025587
3.5400000000000027,2.25838271698,-5.1876754206,21.8917735101,5.85348747849,6.20635185282,0.0,1.63390287502,-5.66776368128,4.56577794316,-0.196398269965,-0.0519388938274,0.0,461.8721243594164,462.0113300118313,462.476450195225,465.6942356217483
3.6000000000000028,2.3575979739,-5.53479398373,22.1623195461,5.84142959054,6.20339895913,0.0,1.67348395674,-5.90380370875,4.45167127755,-0.212146697714,-0.0442600569165,0.0,427.9935857025686,428.64518956010977,428.34364647067645,426.96023526216214
3.660000000000003,2.45927852226,-5.8965466545,22.4264411672,5.82883532016,6.20172504595,0.0,1.7159914299,-6.15559249086,4.35142914049,-0.205766888639,-0.00684564296505,0.0,433.9996618885813,437.12898534255834,434.06854795374693,434.5592074625262
3.720000000000003,2.56370842771,-6.27461010926,22.686405335,5.816310048,6.20170417829,0.0,1.76493636829,-6.44741493551,4.31261427316,-0.215509290319,0.0102213390194,0.0,458.41969783615014,459.77421293429813,458.9503159291966,458.134653073758
3.780000000000003,2.67095977606,-6.66984060166,22.9427131554,5.8040283487,6.20236799807,0.0,1.80998228538,-6.72786871926,4.22975842826,-0.188967795292,0.0126972194698,0.0,446.8839627447097,447.08566074429797,445.6580168289603,447.78105875020344
3.840000000000003,2.78112143605,-7.08342168538,23.1963726804,5.79223422184,6.2033585443,0.0,1.86186546896,-7.05890839871,4.22376036905,-0.219510263216,0.0232113277367,0.0,476.2761146940894,477.07967396249546,476.8536246289045,474.47805785159653
3.900000000000003,2.89417366281,-7.51597749914,23.447355734,5.77982651445,6.20479144965,0.0,1.90633204635,-7.3605198998,4.14090633214,-0.189104872783,0.0251898353184,0.0,453.3844975075817,453.5435278566073,453.3638230308984,455.7589087589719
3.960000000000003,3.01006284455,-7.96811891211,23.6954555768,5.76904563095,6.20665785513,0.0,1.95633986162,-7.7115179469,4.12714414143,-0.165501132126,0.0408857800841,0.0,481.2761722640625,482.4632493400215,479.50192963600875,481.2631254852801
4.020000000000002,3.12878934091,-8.44083870526,23.9412680205,5.75921717349,6.210492012,0.0,2.00079015067,-8.04648625353,4.06499881194,-0.160623322452,0.0899015617329,0.0,467.05621745902107,470.8668593927701,468.82351384126173,469.1784133238684
4.080000000000001,3.24975804537,-8.93154295399,24.1791475515,5.74941765995,6.2161175752,0.0,2.03107379527,-8.31132987319,3.86369150265,-0.169356657529,0.100528648903,0.0,421.99668637272987,422.92121611115067,421.75590451162077,420.97355261006726
4.14,3.372778803,-9.44085460689,24.4090465025,5.73979775984,6.22242036365,0.0,2.06891968628,-8.66639547461,3.79785131143,-0.146612789396,0.112816933598,0.0,473.016932092722,473.9713886122542,472.1608874610764,473.88964995052777
4.199999999999998,3.49783654348,-9.97083849016,24.633384219,5.73121237954,6.22985524004,0.0,2.09896541273,-9.00049006551,3.67870321842,-0.136846048871,0.139954813804,0.0,457.19153510864845,459.36229546296835,458.3066307252076,459.06402705657547
4.259999999999997,3.62461188653,-10.5217050833,24.8514051854,5.72413428147,6.23889303818,0.0,2.1259702766,-9.3623613034,3.58707997709,-0.0949017494092,0.166213000271,0.0,470.6847582515204,472.73252907685855,469.75845794123984,472.987967056189
4.319999999999996,3.75275288034,-11.0936385874,25.0623924891,5.71905197512,6.24934742057,0.0,2.14445413901,-9.702837691,3.44471367745,-0.0696408111836,0.186756371548,0.0,456.50201266671894,458.16672510231984,455.5917071084756,457.60165949467165
4.379999999999995,3.88179911168,-11.6860403613,25.2644392857,5.71483858599,6.26048138501,0.0,2.15608855943,-10.0446811537,3.2891659609,-0.071413391316,0.183076454891,0.0,455.33043814475883,455.06835649318305,454.48570749155186,454.33992339427016
4.439999999999993,4.01134175269,-12.2990914628,25.4569050459,5.71003250636,6.27195792762,0.0,2.16100464461,-10.3912039045,3.12529167441,-0.109633961761,0.204002678233,0.0,454.04914772068827,455.75967212204944,455.2861725013867,452.21104167389154
4.499999999999992,4.1409712447,-12.9331061337,25.6392965858,5.70308288749,0.000819827646078,0.0,2.15891693377,-10.7435507404,2.95312882952,-0.132589964384,0.193436571696,0.0,454.7518128504673,453.94280826901195,455.0107883966654,453.1565583578009
4.559999999999991,4.27026471156,-13.5885449529,25.8112218482,5.69555745652,0.0125760142992,0.0,2.14984876307,-11.1053652912,2.77622471548,-0.113988014457,0.200511302691,0.0,455.100671434216,455.70319785893264,455.7059178603922,457.1768660025658
4.6199999999999894,4.39879675148,-14.2662653431,25.9727980914,5.68865483944,0.0245629389929,0.0,2.13348511418,-11.4862266644,2.60801791701,-0.117240992712,0.198284820701,0.0,462.8419600976158,462.7039818730718,463.00037780897327,462.73304358484955
4.679999999999988,4.52621840568,-14.9652342512,26.1213040732,5.68130897165,0.0364278031651,0.0,2.11303108247,-11.8140473312,2.34117737153,-0.135611293789,0.19665320119,0.0,429.1987502861695,429.0999643519991,430.5029925927693,428.9307533826642
4.739999999999987,4.652263004,-15.6837597063,26.2530313871,5.67328929663,0.0480277732978,0.0,2.08763426017,-12.1382080774,2.04869730438,-0.13002529588,0.185705181142,0.0,422.56390829450527,421.65723597536265,421.8486300631455,422.31339350372446
4.799999999999986,4.77658241023,-16.4224616079,26.3676200396,5.66516617185,0.0594519857676,0.0,2.05552511537,-12.4865441653,1.76960372941,-0.149134262736,0.198436032818,0.0,429.2611634738932,430.3769792920265,431.96601268871603,430.3330564111391
4.859999999999984,4.89873318491,-17.1830181295,26.4661317178,5.65599807732,0.0720253435344,0.0,2.01523015037,-12.8665888964,1.51232403964,-0.161374299643,0.225610292876,0.0,442.04673162869665,444.3236457522577,443.3029940025417,442.27341288609796
4.919999999999983,5.01817228163,-17.9673930875,26.5498768247,5.64593080874,0.0858725947826,0.0,1.96497913543,-13.2803751371,1.27690692371,-0.18540407608,0.239513082192,0.0,455.37696140428403,456.5393448947107,457.8878117745604,455.9447125930612
4.979999999999982,5.13449737335,-18.7759841976,26.617888495,5.63511926375,0.100344563088,0.0,1.91146975029,-13.6739630601,0.987997565901,-0.171414235359,0.244369079149,0.0,441.7460238298709,442.2048583678017,440.9361566207001,442.05903970393126
5.0399999999999805,5.24755138491,-19.6075606359,26.6669454468,5.62447522432,0.115152713741,0.0,1.85600499587,-14.0467814942,0.645360480066,-0.193367836329,0.251263555996,0.0,424.732684731572,425.3877502355698,427.2721942739047,425.36322125929445
